SMILES,MW,HBA,HBD,LogP,Valid,Error
C=C(O)OCCO,104.047344116,3,2,0.024499999999999966,True,False
CC(O)OC=CO,104.047344116,3,2,0.37049999999999994,True,False
CC(O)OCC=O,104.047344116,3,1,-0.4598,True,False
OC(=O)CCCO,104.047344116,2,2,-0.15650000000000003,True,False
OC(O)=CCCO,104.047344116,3,3,0.3262,True,False
OC(O)C=CCO,104.047344116,3,3,-1.1544,True,False
OC(O)CC=CO,104.047344116,3,3,-0.24110000000000015,True,False
OC(O)CCC=O,104.047344116,3,2,-0.7238000000000002,True,False
CC(=C)OOOC,104.047344116,3,0,1.0295999999999998,True,False
CC(=O)COOC,104.047344116,3,0,0.15339999999999998,True,False
C=C(O)COOC,104.047344116,3,1,0.6360999999999999,True,False
CC(O)=COOC,104.047344116,3,1,0.9837,True,False
CC(=O)OOCC,104.047344116,3,0,0.501,True,False
C=C(O)OOCC,104.047344116,3,1,0.9837,True,False
CC(O)OOC=C,104.047344116,3,1,0.41639999999999994,True,False
OC(=O)COCC,104.04734411599999,2,1,0.10750000000000015,True,False
OC(O)=COCC,104.04734411599999,3,2,0.9378,True,False
OC(O)COC=C,104.04734411599999,3,2,-0.5428000000000002,True,False
CC(=C)COOO,104.047344116,3,1,0.9837,True,False
CC(C)=COOO,104.047344116,3,1,1.3313000000000001,True,False
CC(=C)OOCO,104.047344116,3,1,0.418,True,False
CC(C)OOC=O,104.047344116,3,0,0.4994,True,False
CC(=O)COCO,104.047344116,3,1,-0.4581999999999999,True,False
C=C(O)COCO,104.047344116,3,2,0.024499999999999966,True,False
CC(O)=COCO,104.047344116,3,2,0.37209999999999993,True,False
CC(O)COC=O,104.047344116,3,1,-0.4598,True,False
OC1(O)OCC1C,104.04734411599999,3,2,-0.7089000000000001,True,False
CC1(O)OCC1O,104.047344116,3,2,-0.9140000000000001,True,False
OC1(O)CCC1O,104.047344116,3,3,-1.1780000000000002,True,False
CC1(O)OOC1C,104.047344116,3,1,0.04519999999999996,True,False
OC1(O)COC1C,104.04734411599999,3,2,-0.9140000000000001,True,False
CC1(C)OOC1O,104.047344116,3,1,0.04519999999999996,True,False
CC1(O)COC1O,104.047344116,3,2,-0.9140000000000001,True,False
OCC1C(O)(O)C1,104.047344116,3,3,-1.3205000000000002,True,False
OCC1C(C)(O)O1,104.047344116,3,2,-0.9140000000000001,True,False
CCC1C(O)(O)O1,104.047344116,3,2,-0.5664,True,False
OOC1C(C)(O)C1,104.047344116,3,2,-0.0007000000000000339,True,False
COC1C(O)(O)C1,104.047344116,3,2,-0.9140000000000001,True,False
OOC1C(C)(C)O1,104.047344116,3,1,0.6109,True,False
COC1C(C)(O)O1,104.047344116,3,1,-0.30239999999999995,True,False
CC1(O)OCCO1,104.047344116,3,1,-0.30079999999999996,True,False
OC1(O)OCCC1,104.04734411599999,3,2,-0.5648000000000002,True,False
CC1(O)COOC1,104.047344116,3,1,-0.30079999999999996,True,False
CC1(O)CCOO1,104.047344116,3,1,0.04680000000000001,True,False
OC1(O)CCOC1,104.047344116,3,2,-0.9124000000000001,True,False
CC1(C)OOOC1,104.047344116,3,0,0.6584,True,False
CC1(C)OCOO1,104.047344116,3,0,0.6584,True,False
CC1(O)OCOC1,104.047344116,3,1,-0.30079999999999996,True,False
OC1C(C1O)(O)C,104.047344116,3,3,-1.5272000000000003,True,False
CC1C(C1O)(O)O,104.047344116,3,3,-1.3221,True,False
OCOC(=C)OC,104.047344116,3,1,0.07040000000000002,True,False
O=COC(C)OC,104.047344116,3,0,0.15179999999999993,True,False
CCOC(=O)OC,104.047344116,3,0,0.7893000000000001,True,False
C=COC(O)OC,104.047344116,3,1,0.06879999999999992,True,False
OCCC(=O)OC,104.047344116,3,1,-0.45820000000000016,True,False
OCC=C(O)OC,104.047344116,3,2,0.02449999999999991,True,False
O=CCC(O)OC,104.047344116,3,1,-0.4598,True,False
OC=CC(O)OC,104.047344116,3,2,0.02289999999999992,True,False
OCOC(=O)CC,104.04734411599999,3,1,-0.11060000000000003,True,False
OCOC(O)=CC,104.04734411599999,3,2,0.37210000000000004,True,False
O=COC(O)CC,104.04734411599999,3,1,-0.11220000000000008,True,False
OCOC(O)C=C,104.04734411599999,3,2,-0.5428000000000002,True,False
CCOC(=C)OO,104.047344116,3,1,0.9837,True,False
C=COC(C)OO,104.047344116,3,1,0.9821,True,False
OCCC(=C)OO,104.047344116,3,2,0.37209999999999993,True,False
OCC=C(C)OO,104.047344116,3,2,0.37210000000000004,True,False
O=CCC(C)OO,104.047344116,3,1,0.45349999999999996,True,False
OC=CC(C)OO,104.047344116,3,2,0.9361999999999999,True,False
OCOC(=C)CO,104.047344116,3,2,-0.5412000000000001,True,False
OCOC(C)=CO,104.047344116,3,2,0.37210000000000004,True,False
O=COC(C)CO,104.047344116,3,1,-0.45980000000000015,True,False
OCOC(C)C=O,104.047344116,3,1,-0.4598,True,False
CCCC(=O)OO,104.047344116,3,1,0.8027,True,False
CCC=C(O)OO,104.047344116,3,2,1.2854,True,False
C=CCC(O)OO,104.047344116,3,2,0.37049999999999994,True,False
CC=CC(O)OO,104.047344116,3,2,0.3705,True,False
CCOC(=O)CO,104.047344116,3,1,-0.4581999999999999,True,False
CCOC(O)=CO,104.047344116,3,2,0.9378,True,False
C=COC(O)CO,104.047344116,3,2,-0.5428000000000002,True,False
CCOC(O)C=O,104.047344116,3,1,-0.4598,True,False
OCCC(=O)CO,104.047344116,3,2,-1.0698000000000003,True,False
OCC=C(O)CO,104.047344116,3,3,-0.5871,True,False
OCCC(O)=CO,104.047344116,3,3,0.32619999999999993,True,False
O=CCC(O)CO,104.047344116,3,2,-1.0714000000000001,True,False
OC=CC(O)CO,104.047344116,3,3,-0.5887000000000002,True,False
OCCC(O)C=O,104.047344116,3,2,-1.0714000000000001,True,False
COOC(=C)OC,104.047344116,3,0,0.6819999999999999,True,False
OOCC(=C)OC,104.047344116,3,1,0.6360999999999999,True,False
OOC=C(C)OC,104.047344116,3,1,0.9837,True,False
OOOC(=C)CC,104.04734411599999,3,1,1.3313,True,False
OOOC(C)=CC,104.04734411599999,3,1,1.3313,True,False
OOOC(C)C=C,104.04734411599999,3,1,0.9821,True,False
COCC(=O)OC,104.047344116,3,0,-0.19419999999999993,True,False
COC=C(O)OC,104.047344116,3,1,0.6360999999999999,True,False
COOC(=O)CC,104.04734411599999,3,0,0.5009999999999999,True,False
COOC(O)=CC,104.04734411599999,3,1,0.9837,True,False
COOC(O)C=C,104.04734411599999,3,1,0.06880000000000003,True,False
OOCC(=O)CC,104.04734411599999,3,1,0.4551,True,False
OOC=C(O)CC,104.04734411599999,3,2,1.2853999999999999,True,False
OOCC(O)=CC,104.04734411599999,3,2,0.9378,True,False
OOCC(O)C=C,104.04734411599999,3,2,0.02289999999999992,True,False
COCC(=C)OO,104.047344116,3,1,0.6361000000000001,True,False
COC=C(C)OO,104.047344116,3,1,0.9837,True,False
COOC(=C)CO,104.047344116,3,1,0.07039999999999996,True,False
COOC(C)=CO,104.047344116,3,1,0.9837,True,False
COOC(C)C=O,104.047344116,3,0,0.15179999999999993,True,False
OOCC(=C)CO,104.047344116,3,2,0.024499999999999966,True,False
OOC=C(C)CO,104.047344116,3,2,0.37209999999999993,True,False
OOCC(C)=CO,104.047344116,3,2,0.9378,True,False
OOCC(C)C=O,104.047344116,3,1,0.31099999999999994,True,False
COCC(=O)CO,104.047344116,3,1,-0.8057999999999998,True,False
COC=C(O)CO,104.047344116,3,2,0.024499999999999966,True,False
COCC(O)=CO,104.047344116,3,2,0.5902000000000001,True,False
COCC(O)C=O,104.047344116,3,1,-0.8074000000000001,True,False
OC(O)=C(C)OC,104.047344116,3,2,0.9378,True,False
OC(O)C(=C)OC,104.047344116,3,2,-0.5428000000000002,True,False
OC(=O)C(C)OC,104.047344116,2,1,0.1059000000000001,True,False
CC(O)=C(O)OC,104.047344116,3,2,0.9378,True,False
CC(O)C(=O)OC,104.047344116,3,1,-0.4598000000000002,True,False
CC(=O)C(O)OC,104.047344116,3,1,-0.4598,True,False
C=C(O)C(O)OC,104.047344116,3,2,0.02289999999999992,True,False
OC(O)=C(O)CC,104.04734411599999,3,3,1.2395,True,False
OC(O)C(=O)CC,104.04734411599999,3,2,-0.7238,True,False
OC(O)C(O)=CC,104.04734411599999,3,3,-0.2411000000000001,True,False
OC(=O)C(O)CC,104.04734411599999,2,2,-0.15810000000000013,True,False
OC(O)C(O)C=C,104.04734411599999,3,3,-1.1560000000000004,True,False
CC(O)=C(C)OO,104.047344116,3,2,1.2854,True,False
CC(O)C(=C)OO,104.047344116,3,2,0.37049999999999994,True,False
CC(=O)C(C)OO,104.047344116,3,1,0.45349999999999996,True,False
C=C(O)C(C)OO,104.047344116,3,2,0.9361999999999999,True,False
OC(O)=C(C)CO,104.047344116,3,3,0.3262,True,False
OC(O)C(=C)CO,104.047344116,3,3,-1.1544,True,False
OC(O)C(C)=CO,104.047344116,3,3,-0.24110000000000015,True,False
OC(=O)C(C)CO,104.047344116,2,2,-0.3005999999999999,True,False
OC(O)C(C)C=O,104.047344116,3,2,-0.8679000000000001,True,False
CC(C)=C(O)OO,104.047344116,3,2,1.2854,True,False
CC(C)C(=O)OO,104.047344116,3,1,0.6586000000000001,True,False
CC(=C)C(O)OO,104.047344116,3,2,0.3705,True,False
CC(O)=C(O)CO,104.047344116,3,3,0.3262,True,False
CC(O)C(=O)CO,104.047344116,3,2,-1.0714000000000001,True,False
CC(O)C(O)=CO,104.047344116,3,3,0.32459999999999994,True,False
CC(=O)C(O)CO,104.047344116,3,2,-1.0714000000000001,True,False
C=C(O)C(O)CO,104.047344116,3,3,-0.5887,True,False
CC(O)C(O)C=O,104.047344116,3,2,-1.0730000000000002,True,False
CC1(OC)OCO1,104.047344116,3,0,0.31079999999999997,True,False
OC1(OC)OCC1,104.04734411599999,3,1,-0.30079999999999996,True,False
OC1(CC)OCO1,104.047344116,3,1,0.04679999999999995,True,False
CC1(OO)OCC1,104.047344116,3,1,0.6125,True,False
CC1(CO)OCO1,104.047344116,3,1,-0.30079999999999996,True,False
OC1(OO)CCC1,104.04734411599999,3,2,0.3485,True,False
OC1(CO)OCC1,104.047344116,3,2,-0.9123999999999999,True,False
CC1(OC)OOC1,104.047344116,3,0,0.31079999999999997,True,False
CC1(CC)OOO1,104.047344116,3,0,1.006,True,False
OC1(OC)COC1,104.047344116,3,1,-0.6484000000000001,True,False
OC1(CC)OOC1,104.047344116,3,1,0.04679999999999995,True,False
CC1(OO)COC1,104.047344116,3,1,0.26489999999999997,True,False
CC1(CO)OOC1,104.047344116,3,1,-0.30079999999999996,True,False
OC1(CO)COC1,104.047344116,3,2,-1.26,True,False
OCOC1(O)CC1,104.04734411599999,3,2,-0.5648000000000002,True,False
CCOC1(C)OO1,104.047344116,3,0,0.6584,True,False
OCCC1(C)OO1,104.047344116,3,1,0.04679999999999995,True,False
OCOC1(C)OC1,104.047344116,3,1,-0.30079999999999996,True,False
CCCC1(O)OO1,104.047344116,3,1,0.3943999999999999,True,False
CCOC1(O)OC1,104.047344116,3,1,-0.30079999999999996,True,False
OCCC1(O)OC1,104.047344116,3,2,-0.9124000000000001,True,False
OOOC1(C)CC1,104.04734411599999,3,1,0.9601,True,False
COOC1(O)CC1,104.04734411599999,3,1,0.04680000000000001,True,False
OOCC1(O)CC1,104.04734411599999,3,2,0.0008999999999999009,True,False
COCC1(C)OO1,104.047344116,3,0,0.3108000000000001,True,False
COOC1(C)OC1,104.047344116,3,0,0.31079999999999997,True,False
OOCC1(C)OC1,104.047344116,3,1,0.2648999999999999,True,False
COCC1(O)OC1,104.047344116,3,1,-0.6483999999999999,True,False
OC1C(OC)(C)O1,104.047344116,3,1,-0.3024,True,False
CC1C(OC)(O)O1,104.047344116,3,1,-0.30240000000000006,True,False
OC1C(OC)(O)C1,104.047344116,3,2,-0.9140000000000001,True,False
OC1C(CC)(O)O1,104.047344116,3,2,-0.5664,True,False
CC1C(OO)(C)O1,104.047344116,3,1,0.6109,True,False
OC1C(OO)(C)C1,104.047344116,3,2,-0.0006999999999999229,True,False
OC1C(CO)(C)O1,104.047344116,3,2,-0.9140000000000001,True,False
CC1C(OO)(O)C1,104.047344116,3,2,0.20440000000000003,True,False
CC1C(CO)(O)O1,104.047344116,3,2,-0.9140000000000001,True,False
OC1C(CO)(O)C1,104.047344116,3,3,-1.5256,True,False
OC(O)C1(O)CC1,104.04734411599999,3,3,-1.1780000000000004,True,False
CC(O)C1(C)OO1,104.047344116,3,1,0.04519999999999996,True,False
OC(O)C1(C)OC1,104.047344116,3,2,-0.9140000000000001,True,False
CC(C)C1(O)OO1,104.047344116,3,1,0.2503,True,False
CC(O)C1(O)OC1,104.047344116,3,2,-0.9140000000000001,True,False
OC(C1CC1)(O)O,104.047344116,3,3,-0.9729000000000001,True,False
CC(C1OC1)(O)O,104.047344116,3,2,-0.9140000000000001,True,False
CC(C1OO1)(O)C,104.047344116,3,1,0.04519999999999996,True,False
OC1OC(O)CC1,104.04734411599999,3,2,-0.5664,True,False
CC1OC(C)OO1,104.047344116,3,0,0.6567999999999999,True,False
OC1OC(C)OC1,104.047344116,3,1,-0.3024,True,False
CC1CC(O)OO1,104.047344116,3,1,0.04519999999999996,True,False
CC1OC(O)OC1,104.047344116,3,1,-0.3024,True,False
OC1CC(O)OC1,104.047344116,3,2,-0.9140000000000001,True,False
CC1OC(OC)O1,104.047344116,3,0,0.3091999999999999,True,False
OC1OC(OC)C1,104.04734411599999,3,1,-0.3024,True,False
OC1OC(CC)O1,104.047344116,3,1,0.04519999999999991,True,False
CC1OC(OO)C1,104.047344116,3,1,0.6109,True,False
CC1OC(CO)O1,104.047344116,3,1,-0.30240000000000006,True,False
OC1CC(OO)C1,104.047344116,3,2,-0.0006999999999999784,True,False
OC1OC(CO)C1,104.047344116,3,2,-0.9140000000000001,True,False
OC(O)OC1CC1,104.04734411599999,3,2,-0.5664000000000002,True,False
CC(C)OC1OO1,104.047344116,3,0,0.6567999999999999,True,False
CC(O)CC1OO1,104.047344116,3,1,0.04519999999999996,True,False
CC(O)OC1OC1,104.047344116,3,1,-0.3024,True,False
OC(O)CC1OC1,104.047344116,3,2,-0.9140000000000001,True,False
CC1OCOCO1,104.047344116,3,0,0.31079999999999997,True,False
OC1OCOCC1,104.04734411599999,3,1,-0.30079999999999996,True,False
OC1OCCCO1,104.047344116,3,1,-0.30079999999999996,True,False
CC1COOCO1,104.047344116,3,0,0.31079999999999997,True,False
CC1OOOCC1,104.047344116,3,0,0.6584,True,False
CC1OOCCO1,104.047344116,3,0,0.31079999999999997,True,False
OC1COOCC1,104.047344116,3,1,-0.30079999999999996,True,False
OC1COCCO1,104.047344116,3,1,-0.6484000000000001,True,False
OC1OOCCC1,104.04734411599999,3,1,0.04679999999999995,True,False
CC1COOOC1,104.047344116,3,0,0.5159,True,False
CC1OOCOC1,104.047344116,3,0,0.31079999999999997,True,False
OC1COCOC1,104.047344116,3,1,-0.6484000000000001,True,False
CC1C(O)OCO1,104.047344116,3,1,-0.3024,True,False
OC1C(O)OCC1,104.047344116,3,2,-0.9140000000000001,True,False
CC1C(C)OOO1,104.047344116,3,0,0.6567999999999999,True,False
CC1C(O)COO1,104.047344116,3,1,-0.3024,True,False
OC1C(O)COC1,104.047344116,3,2,-1.2616,True,False
CC1C(O)OOC1,104.047344116,3,1,-0.0973,True,False
OC1C(C)C(O)O1,104.047344116,3,2,-0.7105000000000001,True,False
CC1C(O)C(O)O1,104.047344116,3,2,-0.9156,True,False
OC1C(O)C(O)C1,104.047344116,3,3,-1.5272000000000003,True,False
CCOC1OCO1,104.047344116,3,0,0.31079999999999997,True,False
OCCC1OCO1,104.047344116,3,1,-0.3008000000000002,True,False
OCOC1OCC1,104.04734411599999,3,1,-0.30079999999999996,True,False
CCCC1OOO1,104.047344116,3,0,1.006,True,False
CCOC1OOC1,104.047344116,3,0,0.31079999999999997,True,False
OCCC1OOC1,104.047344116,3,1,-0.3008000000000002,True,False
OCOC1COC1,104.047344116,3,1,-0.6484000000000001,True,False
COCC1OCO1,104.047344116,3,0,-0.036799999999999944,True,False
COOC1OCC1,104.04734411599999,3,0,0.31079999999999997,True,False
OOCC1OCC1,104.04734411599999,3,1,0.2648999999999999,True,False
OOOC1CCC1,104.04734411599999,3,1,0.9601,True,False
COCC1OOC1,104.047344116,3,0,-0.036799999999999944,True,False
COOC1COC1,104.047344116,3,0,-0.036799999999999944,True,False
OOCC1COC1,104.047344116,3,1,0.12240000000000006,True,False
OC1C(O1)OCC,104.047344116,3,1,-0.3024,True,False
OC1C(O1)CCO,104.047344116,3,2,-0.9140000000000001,True,False
CC1C(O1)OCO,104.047344116,3,1,-0.30240000000000006,True,False
OC1C(C1)OCO,104.047344116,3,2,-0.9140000000000001,True,False
OC1C(O1)COC,104.047344116,3,1,-0.6500000000000001,True,False
CC1C(O1)OOC,104.047344116,3,0,0.3091999999999999,True,False
OC1C(C1)OOC,104.047344116,3,1,-0.3024,True,False
CC1C(O1)COO,104.047344116,3,1,0.2632999999999999,True,False
OC1C(C1)COO,104.047344116,3,2,-0.14320000000000005,True,False
CC1C(C1)OOO,104.047344116,3,1,0.8160000000000001,True,False
OC(O)C1OCC1,104.04734411599999,3,2,-0.9140000000000001,True,False
CC(O)C1OCO1,104.047344116,3,1,-0.3024,True,False
OC(O)C1COC1,104.047344116,3,2,-1.0565000000000002,True,False
CC(O)C1OOC1,104.047344116,3,1,-0.3024,True,False
CC(C)C1OOO1,104.047344116,3,0,0.8619,True,False
OC1C(O1)C(O)C,104.047344116,3,2,-0.9156000000000004,True,False
CC1C(O1)C(O)O,104.047344116,3,2,-0.9156000000000002,True,False
OC1C(C1)C(O)O,104.047344116,3,3,-1.3221,True,False
COC(OC)=CO,104.047344116,3,1,0.6361000000000001,True,False
COC(OC)C=O,104.047344116,3,0,-0.1958000000000002,True,False
CC=C(OC)OO,104.047344116,3,1,0.9837,True,False
C=CC(OC)OO,104.047344116,3,1,0.6345000000000001,True,False
COC(CO)=CO,104.047344116,3,2,0.024500000000000077,True,False
COC(CO)C=O,104.047344116,3,1,-0.8074000000000001,True,False
CCC(=CO)OO,104.047344116,3,2,1.2854,True,False
CC=C(CO)OO,104.047344116,3,2,0.3721,True,False
CCC(C=O)OO,104.047344116,3,1,0.45349999999999996,True,False
C=CC(CO)OO,104.047344116,3,2,0.02289999999999992,True,False
OCC(CO)=CO,104.047344116,3,3,-0.5871,True,False
OCC(CO)C=O,104.047344116,3,2,-1.2139000000000002,True,False
CCC1(OC)OO1,104.047344116,3,0,0.6584,True,False
COC1(OC)OC1,104.047344116,3,0,-0.036799999999999944,True,False
COC1(OO)CC1,104.047344116,3,1,0.6125,True,False
CCC1(CO)OO1,104.047344116,3,1,0.04680000000000001,True,False
COC1(CO)OC1,104.047344116,3,1,-0.6484000000000001,True,False
CCC1(OO)OC1,104.047344116,3,1,0.6125,True,False
OCC1(OO)CC1,104.047344116,3,2,0.0008999999999998454,True,False
OCC1(CO)OC1,104.047344116,3,2,-1.2600000000000002,True,False
COCC=COO,104.047344116,3,1,0.6361000000000001,True,False
COC=CCOO,104.047344116,3,1,0.6361000000000001,True,False
COCOC=CO,104.047344116,3,1,0.6361000000000001,True,False
COCOCC=O,104.047344116,3,0,-0.19419999999999993,True,False
CC=COCOO,104.047344116,3,1,0.9837,True,False
C=CCOCOO,104.047344116,3,1,0.6360999999999999,True,False
OCCC=COO,104.047344116,3,2,0.37209999999999993,True,False
OCC=CCOO,104.047344116,3,2,0.02449999999999991,True,False
OC=CCCOO,104.047344116,3,2,0.9378,True,False
O=CCCCOO,104.047344116,3,1,0.4551,True,False
OCCOC=CO,104.047344116,3,2,0.02449999999999991,True,False
OCCOCC=O,104.047344116,3,1,-0.8058000000000003,True,False
COC=COOC,104.047344116,3,0,0.6819999999999999,True,False
COCOOC=C,104.047344116,3,0,0.682,True,False
CC=COOOC,104.047344116,3,0,1.0295999999999998,True,False
C=CCOOOC,104.047344116,3,0,0.6819999999999999,True,False
OOC=COCC,104.04734411599999,3,1,0.9837,True,False
OOCCOC=C,104.04734411599999,3,1,0.6360999999999999,True,False
OCC=COOC,104.047344116,3,1,0.07040000000000002,True,False
OC=CCOOC,104.047344116,3,1,0.6360999999999999,True,False
O=CCCOOC,104.047344116,3,0,0.15339999999999998,True,False
OC=COOCC,104.047344116,3,1,0.9837,True,False
OCCOOC=C,104.047344116,3,1,0.07040000000000002,True,False
O=CCOOCC,104.047344116,3,0,0.15339999999999998,True,False
COC=COCO,104.047344116,3,1,0.07040000000000007,True,False
COCCOC=O,104.047344116,3,0,-0.19419999999999993,True,False
CCC=COOO,104.047344116,3,1,1.3313000000000001,True,False
CC=CCOOO,104.047344116,3,1,0.9837,True,False
C=CCCOOO,104.047344116,3,1,0.9837,True,False
CC=COOCO,104.047344116,3,1,0.418,True,False
CCCOOC=O,104.047344116,3,0,0.501,True,False
C=CCOOCO,104.047344116,3,1,0.07039999999999996,True,False
OCC=COCO,104.047344116,3,2,-0.5412000000000001,True,False
OC=CCOCO,104.047344116,3,2,0.024499999999999966,True,False
OCCCOC=O,104.047344116,3,1,-0.45820000000000016,True,False
O=CCCOCO,104.047344116,3,1,-0.4581999999999999,True,False
C=COCOOC,104.047344116,3,0,0.6819999999999999,True,False
CCOOOC=C,104.047344116,3,0,1.0295999999999998,True,False
CCOCOC=O,104.047344116,3,0,0.15339999999999998,True,False
C=COCOCO,104.047344116,3,1,0.07039999999999996,True,False
OC1C(OC)OC1,104.047344116,3,1,-0.6500000000000001,True,False
CC1C(OO)OC1,104.047344116,3,1,0.4684,True,False
OC1C(OO)CC1,104.047344116,3,2,-0.0006999999999999784,True,False
OC1C(CO)OC1,104.047344116,3,2,-1.2616,True,False
CC1C(OC)OO1,104.047344116,3,0,0.3091999999999999,True,False
OC1C(OC)CO1,104.047344116,3,1,-0.6500000000000001,True,False
OC1C(CC)OO1,104.047344116,3,1,0.04519999999999991,True,False
CC1C(OO)CO1,104.047344116,3,1,0.2632999999999999,True,False
CC1C(CO)OO1,104.047344116,3,1,-0.30240000000000006,True,False
OC1C(CO)CO1,104.047344116,3,2,-1.0565,True,False
OCC1C(CO)O1,104.047344116,3,2,-1.2616,True,False
COC1C(OC)O1,104.047344116,3,0,-0.03839999999999999,True,False
OOC1C(CC)O1,104.047344116,3,1,0.6109,True,False
COC1C(OO)C1,104.047344116,3,1,0.2632999999999999,True,False
OOC1C(CO)C1,104.047344116,3,2,-0.14320000000000016,True,False
COC1C(CO)O1,104.047344116,3,1,-0.6500000000000001,True,False
COC1OCCO1,104.047344116,3,0,-0.036799999999999944,True,False
OOC1OCCC1,104.04734411599999,3,1,0.6125,True,False
OCC1OCCO1,104.047344116,3,1,-0.6484000000000001,True,False
COC1COOC1,104.047344116,3,0,-0.036799999999999944,True,False
COC1CCOO1,104.047344116,3,0,0.31079999999999997,True,False
CCC1OOOC1,104.047344116,3,0,0.6584,True,False
COC1OCOC1,104.047344116,3,0,-0.036799999999999944,True,False
CCC1OCOO1,104.047344116,3,0,0.6584,True,False
OCC1COOC1,104.047344116,3,1,-0.4433,True,False
OOC1CCOC1,104.047344116,3,1,0.2648999999999999,True,False
OCC1CCOO1,104.047344116,3,1,-0.30079999999999996,True,False
OCC1OCOC1,104.047344116,3,1,-0.6484000000000001,True,False
OCC(C)C1OO1,104.047344116,3,1,-0.09730000000000016,True,False
CCC(O)C1OO1,104.047344116,3,1,0.04519999999999996,True,False
OCC(O)C1OC1,104.047344116,3,2,-1.2616,True,False
OOC(O)C1CC1,104.04734411599999,3,2,0.20440000000000003,True,False
COC(C)C1OO1,104.047344116,3,0,0.3091999999999999,True,False
OOC(C)C1OC1,104.047344116,3,1,0.2633000000000001,True,False
COC(O)C1OC1,104.047344116,3,1,-0.6500000000000001,True,False
OOCOC1CC1,104.04734411599999,3,1,0.6125,True,False
COCCC1OO1,104.047344116,3,0,0.31079999999999997,True,False
COCOC1OC1,104.047344116,3,0,-0.036799999999999944,True,False
CCCOC1OO1,104.047344116,3,0,0.6584,True,False
OOCCC1OC1,104.047344116,3,1,0.2648999999999999,True,False
OCCCC1OO1,104.047344116,3,1,0.04679999999999995,True,False
OCCOC1OC1,104.047344116,3,1,-0.6484000000000001,True,False
COOOC1CC1,104.04734411599999,3,0,0.6584,True,False
