Fragment,Count
OC(O)(O)C1=CC1,1
CC(O)(O)C1=CO1,1
OC1=CCC(O)O1,1
O=C1CCC(O)O1,1
OC1C=CC(O)O1,1
C=C1OOC(C)O1,1
C=C1OCC(O)O1,1
CC1OCC(=O)O1,1
CC1OC=C(O)O1,1
CC1CC(=O)OO1,1
CC1C=C(O)OO1,1
CC12OOC1(C)O2,1
CC12OCC1(O)O2,1
CC12CC1(O)OO2,1
CC12COC1(O)O2,1
C=C1COC(O)O1,1
CC1=COC(O)O1,1
O=C1CC(O)CO1,1
OC1=CC(O)CO1,1
O=C1COC(O)C1,1
OC1=CC(O)OC1,1
OC1=COC(O)C1,1
CC1C2OC1(O)O2,1
CC12OC(O1)C2O,1
OC1C2CC1(O)O2,1
OC1OC2(O)CC12,1
CC12OC(O)C1O2,1
CC1OC(C=O)O1,1
OOC1=CC(O)C1,1
[15*]C1CC(=O)C1,1
[15*]C1C=C(O)C1,1
OC12CCC(O1)O2,1
CC12CC(OO1)O2,1
CC12OCC(O1)O2,1
OC12CC(C1)OO2,1
OC12CC(CO1)O2,1
CC1C2(O)OC12O,1
CC12OC1(O)C2O,1
OC1C2(O)CC12O,1
OC1(O)C2CC21O,1
CC12OC1C2(O)O,1
CC1(O)C2OC21O,1
OC12CCC1(O)O2,1
CC1(O)OC1C=O,1
CC(O)C=C1OO1,1
[8*]CC(C)=O,1
[8*]CC(=C)O,1
OC(O)CC1=CO1,1
[8*]CC(=O)O,1
OC(O)=CC1CO1,1
OC12COC1(O)C2,1
COC1=CC(O)O1,1
CC=C1OC(O)O1,1
[13*]C1OC(=O)O1,1
C=CC1OC(O)O1,1
CC1C=C(OO)O1,1
[13*]C1CC(=C)O1,1
[13*]C1C=C(C)O1,1
CC1OC(=CO)O1,1
OC(O)OC1=CC1,1
C=C(OC)OC=O,1
[1*]C([1*])=O,1
C#COC(O)OC,1
[1*]C(=O)CC=O,1
[1*]C(=O)C=CO,1
COC(O)=CC=O,1
COC(O)=C=CO,1
[4*]C(O)C=C=O,1
[4*]C(O)C#CO,1
[1*]C(=O)CC,1
CC1(C)OOC1=O,1
CC1(O)COC1=O,1
O=CC1CC1(O)O,1
OC=C1CC1(O)O,1
OCC1=CC1(O)O,1
[13*]C12OC(O1)O2,1
[15*]C12CC(C1)O2,1
[13*]C12CC(C1)O2,1
OC1OC2(CC2)O1,1
CC1CC2(OO2)O1,1
CC1OC2(CO2)O1,1
OC1CC2(C1)OO2,1
OC1CC2(CO2)O1,1
[13*]C12OC1(O)O2,1
[13*]C12CC1(C)O2,1
[15*]C12CC1(C)O2,1
[15*]C12CC1(O)C2,1
OC1(O)OC12CC2,1
OCC1=CC(O)O1,1
OC=C1CC(O)O1,1
O=CC1CC(O)O1,1
CC1(C)OC12OO2,1
CC1(O)CC12OO2,1
CC1(O)OC12CO2,1
OC1(O)CC12CO2,1
OC1(O)OC2CC21,1
CC1(O)OC2OC21,1
OC1(O)CC2OC21,1
OC1C2C1C2(O)O,1
OC1(O)C2CC1O2,1
CC1(O)C2OC1O2,1
CC1(O)C2OOC21,1
OC1(O)C2COC21,1
C=C1OCOCO1,1
O=C1CCOCO1,1
OC1=CCOCO1,1
OC1C=COCO1,1
O=C1OCCCO1,1
OC1OC=CCO1,1
C=C1COOCO1,1
CC1=COOCO1,1
C=C1CCOOO1,1
CC1=CCOOO1,1
CC1C=COOO1,1
C=C1OCCOO1,1
CC1OC=COO1,1
O=C1CCOOC1,1
OC1=COOCC1,1
OC1=CCOOC1,1
OC1C=COOC1,1
O=C1COCCO1,1
OC1=COCCO1,1
OC1COC=CO1,1
O=C1CCCOO1,1
OC1=CCCOO1,1
OC1C=CCOO1,1
OC1CC=COO1,1
C=C1COOOC1,1
CC1=COOOC1,1
C=C1COCOO1,1
CC1=COCOO1,1
O=C1COCOC1,1
OC1=COCOC1,1
CC1=C(O)OCO1,1
CC1OCOC1=O,1
C=C1OCOC1O,1
OC1=C(O)OCC1,1
O=C1OCCC1O,1
OC1C=COC1O,1
O=C1CCOC1O,1
OC1=CCOC1O,1
CC1=C(C)OOO1,1
C=C1OOOC1C,1
CC1=C(O)COO1,1
CC1OOCC1=O,1
CC1OOC=C1O,1
C=C1OOCC1O,1
OC1=C(O)COC1,1
O=C1COCC1O,1
OC1=COCC1O,1
CC1=C(O)OOC1,1
CC1COOC1=O,1
C=C1COOC1O,1
CC1=COOC1O,1
CC1=C(O)OC1O,1
C=C1C(O)OC1O,1
CC1C(=O)OC1O,1
CC1OC(O)=C1O,1
CC1=C(O)C(O)O1,1
CC1OC(O)C1=O,1
CC1OC(=O)C1O,1
C=C1OC(O)C1O,1
OC1=C(O)C(O)C1,1
O=C1C(O)CC1O,1
O=C1CC(O)C1O,1
OC1=CC(O)C1O,1
OC12OCC1CO2,1
CC12OCC1OO2,1
OC12COC1CO2,1
OC12CCC1OO2,1
CC12COC1OO2,1
CCC=C1OOO1,1
OC12COC1OC2,1
[15*]C1C2OC12C,1
[15*]C1C2CC12O,1
OC1C2COC12O,1
CC12OOC1C2O,1
OC1C2OCC12O,1
CC1C2OOC12O,1
CC12OCOC1O2,1
OC12CCOC1O2,1
OC12CC1OCO2,1
OC12OCCC1O2,1
CC12COOC1O2,1
CC12CC1OOO2,1
CC12OOCC1O2,1
OC12COOC1C2,1
OOOC1=CCC1,1
[15*]C1C=CC1,1
COC=C1COO1,1
COOC1=COC1,1
OOC=C1COC1,1
[4*]CC1=COC1,1
OC12COCC1O2,1
OC12CC1COO2,1
OC1C2C(O)C12O,1
CC12OC1OC2O,1
CC1OC2OC12O,1
OC1OC2CC12O,1
OC1CC2OC12O,1
OCC=C1OCO1,1
OC=CC1OCO1,1
OCOC1=CCO1,1
[7*]C1OC1(O)O,1
CC1(O)C=C1OO,1
COC1=CC1(O)O,1
CC1(O)OC=CO1,1
OC1(O)C=CCO1,1
OC1(O)CC=CO1,1
CC1(O)C=COO1,1
C=COC=C(O)O,1
[4*]CC(O)O,1
C=C(C)OOC=O,1
[4*]CC(C)=O,1
[4*]CC(=C)O,1
COC=C1OCO1,1
COOC1=CCO1,1
OOC=C1CCO1,1
[4*]CC1=CCO1,1
OC(O)=C1CCO1,1
OC(O)C1=CCO1,1
CC(O)=C1OCO1,1
C=C(O)C1OCO1,1
[3*]OC1=C(O)O1,1
OCCC1=C(O)O1,1
OC=CC1OC1O,1
CC1=C(OCO)O1,1
OCOC1=C(O)C1,1
OCOC1=CC1O,1
[4*]CC1=C(O)O1,1
COC=C1OC1O,1
OC=CC1COO1,1
OCOC1=COC1,1
CC1(O)OC1=CO,1
C=CC1OC1(O)O,1
OC(O)C1=CC1O,1
C1CC2(O1)OCO2,1
C1OC2(COC2)O1,1
C1CC2(COO2)O1,1
COOC1=C(C)O1,1
COOC1=C(O)C1,1
COOC1=CC1O,1
[4*]CC1=C(C)O1,1
CC1OC1=COO,1
[4*]CC1=C(O)C1,1
OOC=C1CC1O,1
[4*]CC1=CC1O,1
CC1=C(OOO)C1,1
CC1C=C1OOO,1
[15*]C1CC1=C,1
[15*]C1C=C1C,1
OC1CC12COO2,1
CC1CC12OOO2,1
CC1OC12OC2O,1
OC1CC12OC2O,1
OC1C2OC1C2O,1
OC(O)=C1COC1,1
OC(O)C1=COC1,1
C=C(O)C1COO1,1
CC(C)=C1OOO1,1
C=C(C)C1OOO1,1
CC(O)C1=C(O)O1,1
C=C(O)C1OC1O,1
CC1OC1=C(O)O,1
CC1=C(C(O)O)O1,1
OC(O)=C1CC1O,1
OC1=C(C(O)O)C1,1
OC1OC2CC1O2,1
CC1OC2OC1O2,1
OC1CC2OC1O2,1
COC(=C=O)OC,1
C=C=C(OC)OO,1
[4*]C([4*])C#C,1
COC(=C=O)CO,1
COC(C=O)=CO,1
C1CC2(C1)OOO2,1
C1OCC12COO2,1
[15*]C12CC1C2,1
OC1OC12CCO2,1
CC1OC12OCO2,1
OC1CC12OCO2,1
OC1OC12COC2,1
CC1OC12COO2,1
[4*]C(C=C)C=O,1
[4*]C(C#C)CO,1
O=C=C(CO)CO,1
O=CC(=CO)CO,1
O=CC(C=O)CO,1
[4*]C1(C=C)OO1,1
[13*]C1(C=O)OO1,1
[4*]C1(C=O)CO1,1
C1OC2CC(O1)O2,1
C1CC2OC(O1)O2,1
C1C2CC1OOO2,1
C1OOC2CC1O2,1
C1OCC2OC1O2,1
CC1OC2OC2O1,1
OC1OC2CC2O1,1
OC1CC2OC2O1,1
[4*]C1([15*])C=C1,1
COC=C=COO,1
[4*]CC#COO,1
[4*]CC#COC,1
COCOC=C=O,1
COCOC#CO,1
C=C=COCOO,1
CC#COCOO,1
OCC=C=COO,1
OC=CC=COO,1
O=CCC=COO,1
[4*]C(C=O)C=O,1
CCC(=C=O)OO,1
C=CC(=CO)OO,1
[7*]C(C=O)OO,1
C=C=C(CO)OO,1
[4*]CC=C=CO,1
[4*]CC#CCO,1
[4*]CCC=C=O,1
[4*]CCC#CO,1
OC=COC=CO,1
COC#COOC,1
C#COOCOC,1
C=C=COOOC,1
CC#COOOC,1
C=COC=COO,1
[3*]OC#COO,1
[4*]CC[4*],1
[13*]C1(C=C)CO1,1
[4*]C1(C=C)CO1,1
[15*]C1(C=O)CC1,1
[4*]C1(C=O)CC1,1
O=CCCC(=O)O,1
OCC=C=C(O)O,1
OC=CC=C(O)O,1
O=CCC=C(O)O,1
OC=C=CC(O)O,1
[3*]OOC=C=O,1
[3*]OOC#CO,1
COC=COC=O,1
COC#COCO,1
CC=C=COOO,1
C=CC=COOO,1
CCC#COOO,1
[4*]CC=C=C,1
[4*]CC#CC,1
[4*]CCC#C,1
OCCC#COO,1
C#COCOCO,1
COOC=C=CO,1
COOC=CC=O,1
COOC#CCO,1
C=COOC=CO,1
CC(O)=COC=O,1
CC1=COC1(O)O,1
C=C1COC1(O)O,1
CC1(O)OC=C1O,1
CC1(O)OCC1=O,1
OC1C=CC1(O)O,1
OC1=CCC1(O)O,1
O=C1CCC1(O)O,1
C=C1OOC1(C)O,1
C=C1OCC1(O)O,1
O=C(O)CC=CO,1
OC=C1OCC1O,1
OCC1=C(O)CO1,1
O=CC1OCC1O,1
CC=COOC=O,1
C=C=COOCO,1
CC#COOCO,1
OC=C=COCO,1
O=COC=CCO,1
O=CC=COCO,1
OCC#COCO,1
[4*]CC=CO,1
[4*]CCC=O,1
C#COCOOC,1
C=COOOC=C,1
[3*]OOOC#C,1
C=COCOC=O,1
[15*]C1COC1=C,1
CC1OOC1=CO,1
CC1OOC1C=O,1
OCC1=COC1O,1
OC=C1COC1O,1
OCC1=C(O)OC1,1
O=CC1COC1O,1
COC1=C(O)CO1,1
CC1=C(OO)OC1,1
[13*]C1OC=C1C,1
[13*]C1OCC1=C,1
OOC1=CCC1O,1
OOC1=C(O)CC1,1
[15*]C1C=CC1O,1
[15*]C1CC=C1O,1
[15*]C1CCC1=O,1
COC1=COC1O,1
COC1=C(O)OC1,1
[7*]C1OOC1O,1
[14*]c1ooc1O,1
C=CC1OOC1O,1
OCC#CC(O)O,1
O=C=CCC(O)O,1
OC#CCC(O)O,1
C=COOC(=C)O,1
[4*]CC(=O)O,1
C=C=COC(O)O,1
CC#COC(O)O,1
CC(=O)C=COO,1
[13*]C1OOC1=O,1
CC1OC=C1OO,1
CC1=C(OO)CO1,1
CC=C1OCOO1,1
C=CC1OCOO1,1
OCC1=COOC1,1
OC=C1COOC1,1
OCC1=C(CO)O1,1
COC1=C(OC)O1,1
[7*]C1OC1[13*],1
CCC1=C(OO)O1,1
[13*]C1OC1C=C,1
COC1=C(OO)C1,1
[15*]C1C=C1OC,1
[15*]C1C=C1CO,1
[15*]C1CC1=CO,1
OCC1=C(OO)C1,1
[15*]C1CC1C=O,1
COC1=C(CO)O1,1
[8*]C(C)C=O,1
CC(=CO)C1OO1,1
C=C(CO)C1OO1,1
CCC(O)=C1OO1,1
[8*]C(O)C=C,1
OOC1=CCCO1,1
[13*]C1C=CCO1,1
[13*]C1CC=CO1,1
OC=C1OCCO1,1
O=CC1OCCO1,1
COC1=COOC1,1
COC1=CCOO1,1
CCC1=COOO1,1
[7*]C1COOO1,1
C=CC1COOO1,1
COC1=COCO1,1
C=C(OC)C1OO1,1
[4*]C(C)C1=CO1,1
C=C(OO)C1CO1,1
[4*]C(O)C1=CO1,1
COC(O)=C1CO1,1
O=CC1COOC1,1
OOC1=CCOC1,1
OOC1=COCC1,1
[15*]C1C=COC1,1
OCC1=CCOO1,1
OC=C1CCOO1,1
O=CC1CCOO1,1
OCC1=COCO1,1
OC=C1COCO1,1
O=CC1COCO1,1
CC(CO)=C1OO1,1
COOOC1=CC1,1
[4*]CC1=CC1,1
OOOC=C1CC1,1
OCOOC1=CC1,1
COOC=C1CO1,1
[3*]OC=C1OO1,1
[7*]C([8*])O,1
[6*]C(=O)CC,1
OCC(O)C1=CO1,1
[8*]C(O)C=O,1
OC=C(O)C1CO1,1
[6*]C(=O)CO,1
[4*]C(O)C1=CC1,1
OOC(O)=C1CC1,1
[4*]C([8*])O,1
COC(C)=C1OO1,1
[15*]C1C(C)=C1O,1
[15*]C1C(=O)C1C,1
OCC1=C(O)C1O,1
OC=C1C(O)C1O,1
O=CC1C(O)C1O,1
[15*]C12CC1CO2,1
[13*]C12CC1CO2,1
OOCOC1=CC1,1
[4*]CC=C1OO1,1
COC=CC1OO1,1
COCOC1=CO1,1
[4*]CCC1=CO1,1
OOC=CC1CO1,1
OCCC=C1OO1,1
[8*]CC=CO,1
[8*]CCC=O,1
[3*]OOC1=CO1,1
OCOC=C1CO1,1
COC1=C(O)C1O,1
CC1=C(OO)C1O,1
C=C(O)C=COO,1
CC(O)=C=COO,1
CC(O)C#COO,1
C=C(O)OC=CO,1
O=C1CC(O)(O)C1,1
OC1=CC(O)(O)C1,1
CC12OC(C)(O1)O2,1
CC12CC(O)(O1)O2,1
OC12CC(O)(C1)O2,1
[4*]C(O)(O)C#C,1
CC1C(O)=C1OO,1
[15*]C1C(=C)C1O,1
C1CC2(CO1)OO2,1
C1CC2(CO2)OO1,1
C1OCC2(CO2)O1,1
[15*]C12OC1C2C,1
[13*]C12OC1C2C,1
[13*]C12CCC1O2,1
[15*]C12CCC1O2,1
[13*]C12OOC1O2,1
[15*]C12COC1C2,1
CC1COC12OO2,1
OC1CCC12OO2,1
OC1COC12CO2,1
OC1OOC12CC2,1
CC1OCC12OO2,1
CC1OOC12CO2,1
OC1OCC12CO2,1
OC1(C2CO2)CO1,1
CC1(C2OO2)CO1,1
C1OC2COC1O2,1
C1CC2OOC1O2,1
C1OC2CC1OO2,1
C1OC2OCC1O2,1
OC1C(O)C2OC12,1
[8*]C[8*],1
[13*]C1OC12OO2,1
[13*]C1OC12CC2,1
[15*]C1CC12CO2,1
C1COC2(C1)OO2,1
C1COC2(CO2)O1,1
C1CC12COOO2,1
C1OOC2(CC2)O1,1
C1OOCC12CO2,1
OC1OC2COC12,1
OC1CC2OOC12,1
CC1OC2OOC12,1
OC1OC2OCC12,1
[15*]C1CC2OC12,1
[13*]C1OC2CC12,1
C1COC2OC2O1,1
C1OOCC2OC12,1
C1CC2OC2OO1,1
[15*]C12CC1C2O,1
CC1C(O)C12OO2,1
OC1C(O)C12CO2,1
[15*]C1(O)C2CC21,1
[4*]C1(C)C2OC21,1
[15*]C1(C)C2OC21,1
CC1(C2CO2)OO1,1
CC1C2OOOC12,1
CC1OC1C1OO1,1
[4*]C(C)(O)O,1
CC(=O)CC(=O)O,1
C=C(O)CC(=O)O,1
CC(O)(O)C=C=O,1
CC1C2OOC1O2,1
[15*]C1C2CC1O2,1
C1CC(C2OO2)O1,1
C1OC1C1COO1,1
C1OC(C2CO2)O1,1
[15*]C1C2CC12,1
OC1OC1C1CO1,1
C1=COOCCO1,1
C1=COOOCC1,1
C1=CCOOOC1,1
C=C1OC(C)(O)O1,1
CC1(O)CC(=O)O1,1
CC1(O)C=C(O)O1,1
C=C1CC(O)(O)O1,1
CC1=CC(O)(O)O1,1
OC1COC2OC12,1
CC1OOC2OC12,1
OC1OOC2CC12,1
OC1OCC2OC12,1
OC1C2CC1OO2,1
OC1C2COC1O2,1
C1OOC2OCC12,1
C1CC2OOC2O1,1
C1OC2COC2O1,1
[15*]C1C2C(O)C12,1
OC1C2OCOC12,1
