Fragment,Count
N#CNN=NC1(O)NC(O)(O)ON(O)O1,1
N=C=NN=NC1(O)NC(O)(O)ON(O)O1,1
O=C=NN=NC1(O)NC(O)(O)NN(O)O1,1
[13*]C1(O)NC(O)(O)NN(O)O1,1
N#CON=NC1(O)NC(O)(O)NN(O)O1,1
O=C=NN=NC1(O)NN(O)OC(O)(O)N1,1
[13*]C1(O)NN(O)OC(O)(O)N1,1
N#CON=NC1(O)NN(O)OC(O)(O)N1,1
NN1OC(O)(O)NC(O)(N=NN=C=O)O1,1
[13*]C1(O)NC(O)(O)ON(N)O1,1
N#CON=NC1(O)NC(O)(O)ON(N)O1,1
N#CN=NNC1(O)ON(O)OC(N)(O)O1,1
N#CNN=NC1(O)ON(O)OC(N)(O)O1,1
N#CN=NNC1(N)ON(O)OC(O)(O)O1,1
NC1(O)NN(O)OC(O)(N=NN=C=O)O1,1
[13*]C1(O)ON(O)NC(N)(O)O1,1
N#CON=NC1(O)ON(O)NC(N)(O)O1,1
NC1(O)ON(O)NC(O)(N=NN=C=O)O1,1
[13*]C1(O)NN(O)OC(N)(O)O1,1
N#CON=NC1(O)NN(O)OC(N)(O)O1,1
NN1OC(N)(O)OC(O)(N=NN=C=O)O1,1
[13*]C1(O)ON(N)OC(N)(O)O1,1
N#CON=NC1(O)ON(N)OC(N)(O)O1,1
NC1(O)NC(O)(N=NN=C=O)ON(O)O1,1
[13*]C1(O)NC(N)(O)ON(O)O1,1
N#CON=NC1(O)NC(N)(O)ON(O)O1,1
NC1(N)ON(O)OC(O)(N=NN=C=O)O1,1
[13*]C1(O)ON(O)OC(N)(N)O1,1
N#CON=NC1(O)ON(O)OC(N)(N)O1,1
N=C=NN=NC1(O)ON(O)OC(N)(O)O1,1
[13*]C1(O)N=C(N)OC(O)(O)O1,1
[13*]C1(O)NC(=N)OC(O)(O)O1,1
N=NON=NC1(O)N=C(N)OC(O)(O)O1,1
N=NON=NC1(O)NC(=N)OC(O)(O)O1,1
[13*]C1(O)NC(N)=NC(O)(O)O1,1
[13*]C1(O)N=C(N)NC(O)(O)O1,1
[13*]C1(O)NC(=N)NC(O)(O)O1,1
NC1=NC(O)(O)OC(O)(N=NON=O)N1,1
NC1=NC(O)(N=NON=O)OC(O)(O)N1,1
N=C1NC(O)(O)OC(O)(N=NON=O)N1,1
NN=NN=NC1(O)NC(O)(O)OC(=O)O1,1
N=NN=NNC1(O)NC(O)(O)OC(=O)O1,1
N=NNN=NC1(O)NC(O)(O)OC(=O)O1,1
ON=NN=NC1(O)NC(O)(O)N=C(O)O1,1
O=NN=NNC1(O)NC(O)=NC(O)(O)O1,1
O=NNN=NC1(O)NC(O)(O)N=C(O)O1,1
O=C1NC(O)(O)NC(O)(N=NN=NO)O1,1
O=NN=NNC1(O)NC(O)(O)NC(=O)O1,1
O=NNN=NC1(O)NC(O)(O)NC(=O)O1,1
[13*]C1(O)NC(O)(O)N=C(O)O1,1
[13*]C1(O)NC(O)(O)NC(=O)O1,1
N=NON=NC1(O)NC(O)(O)N=C(O)O1,1
N=NON=NC1(O)NC(O)(O)NC(=O)O1,1
ON=NN=NC1(O)N=C(O)OC(O)(O)N1,1
O=NN=NNC1(O)N=C(O)OC(O)(O)N1,1
O=NNN=NC1(O)N=C(O)OC(O)(O)N1,1
O=C1NC(O)(N=NN=NO)NC(O)(O)O1,1
O=NN=NNC1(O)NC(=O)OC(O)(O)N1,1
O=NNN=NC1(O)NC(=O)OC(O)(O)N1,1
[13*]C1(O)N=C(O)OC(O)(O)N1,1
O=NN=NNC1(O)NC(O)(O)N=C(O)O1,1
O=NNN=NC1(O)NC(O)=NC(O)(O)O1,1
ON=NN=NC1(O)N=C(O)NC(O)(O)O1,1
O=NN=NNC1(O)N=C(O)NC(O)(O)O1,1
O=NNN=NC1(O)N=C(O)NC(O)(O)O1,1
O=C1NC(O)(O)OC(O)(N=NN=NO)N1,1
O=NN=NNC1(O)NC(=O)NC(O)(O)O1,1
O=NNN=NC1(O)NC(=O)NC(O)(O)O1,1
[13*]C1(O)NC(O)=NC(O)(O)O1,1
[13*]C1(O)N=C(O)NC(O)(O)O1,1
[13*]C1(O)NC(=O)NC(O)(O)O1,1
N=NON=NC1(O)NC(O)=NC(O)(O)O1,1
N=NON=NC1(O)N=C(O)NC(O)(O)O1,1
N=NON=NC1(O)NC(=O)NC(O)(O)O1,1
N=C1OC(O)(O)OC(O)(N=NN=NN)O1,1
N=NN=NNC1(O)OC(=N)OC(O)(O)O1,1
N=C1NC(O)(N=NNN=O)OC(O)(O)O1,1
NC1=NC(O)(O)OC(O)(N=NN=NO)O1,1
NC1=NC(O)(O)OC(O)(NN=NN=O)O1,1
NC1=NC(O)(O)OC(O)(N=NNN=O)O1,1
N=C1NC(O)(O)OC(O)(N=NN=NO)O1,1
N=C1NC(O)(O)OC(O)(NN=NN=O)O1,1
N=C1NC(O)(O)OC(O)(N=NNN=O)O1,1
[13*]C1(O)OC(N)=NC(O)(O)O1,1
[13*]C1(O)OC(=N)NC(O)(O)O1,1
N=NON=NC1(O)OC(N)=NC(O)(O)O1,1
N=NON=NC1(O)OC(=N)NC(O)(O)O1,1
NC1=NC(O)(N=NN=NO)OC(O)(O)O1,1
NC1=NC(O)(NN=NN=O)OC(O)(O)O1,1
NC1=NC(O)(N=NNN=O)OC(O)(O)O1,1
N=C1NC(O)(N=NN=NO)OC(O)(O)O1,1
N=C1NC(O)(NN=NN=O)OC(O)(O)O1,1
N=NNN=NC1(O)OC(=N)OC(O)(O)O1,1
O=NN=NNC1(O)NC(O)(N=C(O)O)O1,1
O=NNN=NC1(O)NC(O)(N=C(O)O)O1,1
[13*]C1(O)NC(O)(N=C(O)O)O1,1
N=NON=NC1(O)NC(O)(N=C(O)O)O1,1
[13*]C1(O)NC(O)(N=C(N)O)O1,1
NC(O)=NC1(O)NC(O)(N=NON=O)O1,1
[13*]C1(O)NC(O)(N=NN=NO)N1,1
[13*]C1(O)NC(O)(NN=NN=O)N1,1
[13*]C1(O)NC(O)(N=NNN=O)N1,1
[13*]C1(O)NC(O)(N=NON=N)N1,1
[13*]C1(O)NC(O)(N=C(O)O)N1,1
O=NON=NC1(O)NC(O)(N=C(O)O)N1,1
[13*]C1(N)OC(O)(N=NN=NN)O1,1
[13*]C1(N)OC(O)(NN=NN=N)O1,1
N#CON=NC1(O)NN(N)OC(O)(O)O1,1
NC1(N=C(O)O)OC(O)(N=NN=NO)O1,1
NC1(N=C(O)O)OC(O)(NN=NN=O)O1,1
NC1(N=C(O)O)OC(O)(N=NNN=O)O1,1
[13*]C1(O)OC(N)(N=C(O)O)O1,1
N=NON=NC1(O)OC(N)(N=C(O)O)O1,1
[13*]C1(O)OC(N)(N=C(N)O)O1,1
NC(O)=NC1(N)OC(O)(N=NON=O)O1,1
[13*]C1(N)NC(O)(N=NN=NO)O1,1
[13*]C1(N)NC(O)(NN=NN=O)O1,1
[13*]C1(N)NC(O)(N=NNN=O)O1,1
[13*]C1(N)NC(O)(N=NON=N)O1,1
[13*]C1(O)NC(N)(N=C(O)O)O1,1
NC1(N=C(O)O)NC(O)(N=NON=O)O1,1
[13*]C1(N)NC(O)(N=NON=O)N1,1
[13*]C1(O)OC(N)(N=NN=NN)O1,1
[13*]C1(N)OC(O)(N=NNN=N)O1,1
N#CON=NC1(O)OC(N)(NN(O)O)O1,1
[13*]C1(N)OC(O)(N=NN=C=O)O1,1
[13*]C1(N)OC(O)(N=NOC#N)O1,1
[13*]C1(N)NC(O)(N=NN=C=O)O1,1
[13*]C1(N)NC(O)(N=NOC#N)O1,1
[13*]C1(O)OC(N)(NN=NC#N)O1,1
[13*]C1(O)OC(N)(N=NNC#N)O1,1
[13*]C1(O)OC(N)(N=NN=C=N)O1,1
NC1(N=NN=C=O)OC(O)(NN(O)O)O1,1
[13*]C1(N)OC(O)(NN(O)O)O1,1
N#CON=NC1(N)OC(O)(NN(O)O)O1,1
[13*]C1(O)OC(N)(N=NN=C=O)O1,1
[13*]C1(O)OC(N)(N=NOC#N)O1,1
[13*]C1(O)NC(N)(N=NN=C=O)O1,1
[13*]C1(O)NC(N)(N=NOC#N)O1,1
ON=NN=NC1(O)NC(O)(N=C(O)O)O1,1
[13*]C1(N)OC(N)(N=NOC#N)O1,1
NN=NN=NC1(O)OC(O)(N=C(O)O)O1,1
N=NN=NNC1(O)OC(O)(N=C(O)O)O1,1
N=NNN=NC1(O)OC(O)(N=C(O)O)O1,1
NC(O)=NC1(O)OC(O)(N=NN=NO)O1,1
NC(O)=NC1(O)OC(O)(NN=NN=O)O1,1
NC(O)=NC1(O)OC(O)(N=NNN=O)O1,1
[13*]C1(O)OC(O)(N=C(N)O)O1,1
N=NON=NC1(O)OC(O)(N=C(N)O)O1,1
[13*]C1(O)OC(O)(N=C(N)N)O1,1
NC(N)=NC1(O)OC(O)(N=NON=O)O1,1
[13*]C1(O)OC(O)(N=NON=O)O1,1
[13*]C1(O)NC(O)(N=NN=NN)O1,1
[13*]C1(O)NC(O)(NN=NN=N)O1,1
[13*]C1(O)NC(O)(N=NNN=N)O1,1
[13*]C1(N)OC(N)(N=NN=C=O)O1,1
NN1OC(O)(O)NC(O)(N=C=NN=O)O1,1
N=NN=C=NC1(O)ON(O)OC(N)(O)O1,1
NC1(O)NN(O)OC(O)(N=C=NN=O)O1,1
NC1(O)ON(O)NC(O)(N=C=NN=O)O1,1
NN1OC(N)(O)OC(O)(N=C=NN=O)O1,1
NC1(O)NC(O)(N=C=NN=O)ON(O)O1,1
NC1(N)ON(O)OC(O)(N=C=NN=O)O1,1
N=NN=C=NC1(N)ON(O)OC(O)(O)O1,1
NC1(N=C=NN=O)ON(O)NC(O)(O)O1,1
NC1(N=C=NN=O)NN(O)OC(O)(O)O1,1
NN1OC(O)(O)OC(N)(N=C=NN=O)O1,1
NC1(N=C=NN=O)NC(O)(O)ON(O)O1,1
NC1(O)ON(O)OC(N)(N=C=NN=O)O1,1
N#CN=NNC1(O)ON(O)NC(O)(O)O1,1
[13*]C1(O)OC(N)(NN=NN=N)O1,1
N=C=NN=NC1(O)ON(O)NC(O)(O)O1,1
N#CN=NNC1(O)NN(O)OC(O)(O)O1,1
N#CNN=NC1(O)NN(O)OC(O)(O)O1,1
N=C=NN=NC1(O)NN(O)OC(O)(O)O1,1
O=C=NN=NC1(O)NN(O)NC(O)(O)O1,1
[13*]C1(O)NN(O)NC(O)(O)O1,1
N#CON=NC1(O)NN(O)NC(O)(O)O1,1
N#CN=NNC1(O)ON(N)OC(O)(O)O1,1
N#CNN=NC1(O)ON(N)OC(O)(O)O1,1
N=C=NN=NC1(O)ON(N)OC(O)(O)O1,1
NN1NC(O)(O)OC(O)(N=NN=C=O)O1,1
[13*]C1(O)ON(N)NC(O)(O)O1,1
N#CON=NC1(O)ON(N)NC(O)(O)O1,1
NN1NC(O)(N=NN=C=O)OC(O)(O)O1,1
[13*]C1(O)NN(N)OC(O)(O)O1,1
N#CNN=NC1(O)ON(O)NC(O)(O)O1,1
[13*]C1(O)OC(N)(N=NNN=N)O1,1
NC1(N=NN=NO)OC(O)(N=C(O)O)O1,1
NC1(NN=NN=O)OC(O)(N=C(O)O)O1,1
NC1(N=NNN=O)OC(O)(N=C(O)O)O1,1
[13*]C1(N)OC(O)(N=C(O)O)O1,1
N=NON=NC1(N)OC(O)(N=C(O)O)O1,1
[13*]C1(N)OC(O)(N=C(N)O)O1,1
NC(O)=NC1(O)OC(N)(N=NON=O)O1,1
[13*]C1(O)NC(N)(N=NN=NO)O1,1
[13*]C1(O)NC(N)(NN=NN=O)O1,1
NC(O)(O)N=NON=NC12OC(N)(O1)O2,1
[13*]C1(O)NC(N)(N=NON=N)O1,1
[13*]C1(N)NC(O)(N=C(O)O)O1,1
NC1(N=NON=O)NC(O)(N=C(O)O)O1,1
[13*]C1(O)NC(N)(N=NON=O)N1,1
O=NN=C=NC1(O)NN(O)OC(O)(O)N1,1
[13*]C1(N)OC(N)(NN=NN=O)O1,1
[13*]C1(N)OC(N)(N=NNN=O)O1,1
[13*]C1(N)OC(N)(N=NON=N)O1,1
[13*]C1(N)OC(N)(N=C(O)O)O1,1
NC1(N=NON=O)OC(N)(N=C(O)O)O1,1
[13*]C1(N)NC([13*])(N)O1,1
[13*]C1(N)NC(N)(N=NON=O)O1,1
N=NN=C=NC1(O)ON(O)NC(O)(O)O1,1
N=NN=C=NC1(O)NN(O)OC(O)(O)O1,1
O=NN=C=NC1(O)NN(O)NC(O)(O)O1,1
N=NN=C=NC1(O)ON(N)OC(O)(O)O1,1
NN1NC(O)(O)OC(O)(N=C=NN=O)O1,1
NN1NC(O)(N=C=NN=O)OC(O)(O)O1,1
N=NN=C=NC1(O)NC(O)(O)ON(O)O1,1
O=NN=C=NC1(O)NC(O)(O)NN(O)O1,1
[13*]C1(N)OC(N)(N=NN=NO)O1,1
[13*]C1(N)OC(=O)NC(N)(O)O1,1
NC1(O)N=C(O)OC(N)(N=NON=O)O1,1
NC1(O)NC(=O)OC(N)(N=NON=O)O1,1
[13*]C1(N)N=C(O)OC(N)(O)O1,1
[13*]C1(N)NC(=O)OC(N)(O)O1,1
NC1(N=NON=O)N=C(O)OC(N)(O)O1,1
NC1(N=NON=O)NC(=O)OC(N)(O)O1,1
[13*]C1(N)OC(=N)OC(N)(O)O1,1
N=C1OC(N)(O)OC(N)(N=NON=O)O1,1
[13*]C1(N)NC(N)(O)OC(=O)O1,1
NC1(O)NC(N)(N=NON=O)OC(=O)O1,1
[13*]C1(N)OC(=O)OC(N)(N)O1,1
NC1(N)OC(=O)OC(N)(N=NON=O)O1,1
N=NN=C=NC1(O)OC(O)(O)N1N(O)O,1
[13*]C1(O)NC(=O)OC(O)(O)N1,1
O=NN=C=NC1(O)NC(O)(O)N1N(O)O,1
NC1(O)OC(O)(N=C=NN=O)N1N(O)O,1
NC1(N=C=NN=O)OC(O)(O)N1N(O)O,1
N#CN=NNC1(O)OC(O)(O)N1N(O)O,1
N#CNN=NC1(O)OC(O)(O)N1N(O)O,1
N=C=NN=NC1(O)OC(O)(O)N1N(O)O,1
NN(O)N1C(O)(O)OC1(O)N=NN=C=O,1
[13*]C1(O)OC(O)(O)N1N(N)O,1
N#CON=NC1(O)OC(O)(O)N1N(N)O,1
O=C=NN=NC1(O)NC(O)(O)N1N(O)O,1
[13*]C1(O)NC(O)(O)N1N(O)O,1
N#CON=NC1(O)NC(O)(O)N1N(O)O,1
NC1(O)OC(O)(N=NN=C=O)N1N(O)O,1
[13*]C1(O)OC(N)(O)N1N(O)O,1
N#CON=NC1(O)OC(N)(O)N1N(O)O,1
NN(O)N1C(O)(O)OC1(O)N=C=NN=O,1
N=C1OC(O)(O)OC(N)(N=NNN=O)O1,1
[13*]C1(N)OC(=N)OC(O)(O)O1,1
N=NON=NC1(N)OC(=N)OC(O)(O)O1,1
[13*]C1(N)OC(N)=NC(O)(O)O1,1
[13*]C1(N)OC(=N)NC(O)(O)O1,1
NC1=NC(O)(O)OC(N)(N=NON=O)O1,1
N=C1NC(O)(O)OC(N)(N=NON=O)O1,1
[13*]C1(N)N=C(N)OC(O)(O)O1,1
[13*]C1(N)NC(=N)OC(O)(O)O1,1
NC1=NC(N)(N=NON=O)OC(O)(O)O1,1
N=C1NC(N)(N=NON=O)OC(O)(O)O1,1
NC1(N=NN=NO)NC(O)(O)OC(=O)O1,1
NC1(NN=NN=O)NC(O)(O)OC(=O)O1,1
NC1(N=NNN=O)NC(O)(O)OC(=O)O1,1
[13*]C1(N)NC(O)(O)OC(=O)O1,1
[13*]C1(N)OC(O)=NC(N)(O)O1,1
[13*]C1(N)NC(O)(O)N=C(O)O1,1
[13*]C1(N)NC(O)(O)NC(=O)O1,1
NC1(N=NON=O)NC(O)(O)N=C(O)O1,1
NC1(N=NON=O)NC(O)(O)NC(=O)O1,1
[13*]C1(N)N=C(O)OC(O)(O)N1,1
[13*]C1(N)NC(=O)OC(O)(O)N1,1
NC1(N=NON=O)N=C(O)OC(O)(O)N1,1
NC1(N=NON=O)NC(=O)OC(O)(O)N1,1
[13*]C1(N)NC(O)(O)OC(=N)O1,1
N=C1OC(O)(O)NC(N)(N=NON=O)O1,1
NC1(O)OC(=O)OC(N)(N=NN=NO)O1,1
NC1(O)OC(=O)OC(N)(NN=NN=O)O1,1
NC1(O)OC(=O)OC(N)(N=NNN=O)O1,1
[13*]C1(N)OC(=O)OC(N)(O)O1,1
N=NON=NC1(N)OC(=O)OC(N)(O)O1,1
N=NON=NC1(N)NC(O)(O)OC(=O)O1,1
[5*]N1C(N)(O)NC1(O)N=NON=O,1
[5*]N1C(N)(N)OC1([13*])O,1
[5*]N1C(N)(N)OC1(O)N=NON=O,1
[5*]N1C(O)(O)OC1(N)N=NN=NO,1
[5*]N1C(O)(O)OC1(N)NN=NN=O,1
[5*]N1C(O)(O)OC1(N)N=NNN=O,1
[5*]N1C(O)(O)OC1(N)N=NON=N,1
[13*]C1(N)OC(O)(O)N1C(=N)O,1
N=C(O)N1C(O)(O)OC1(N)N=NON=O,1
[5*]N1C(O)(O)OC1(N)N=NON=O,1
[5*]N1C([13*])(N)NC1(O)O,1
[5*]N1C(O)(O)NC1(N)N=NON=O,1
[5*]N1C([13*])(N)OC1(N)O,1
[5*]N1C(N)(O)OC1(N)N=NON=O,1
NC1(N=NN=C=O)OC(O)(O)N1N(O)O,1
N=NN=C=NC1(O)NN(OC(O)(O)O)O1,1
O=NN=C=NC1(O)NN(NC(O)(O)O)O1,1
O=NN=C=NC1(O)NN(OC(O)(O)O)N1,1
N=NN=C=NC1(O)ON(OC(N)(O)O)O1,1
NC(O)(O)NN1OC(O)(N=C=NN=O)O1,1
NC(O)(O)ON1NC(O)(N=C=NN=O)O1,1
NC(N)(O)ON1OC(O)(N=C=NN=O)O1,1
N=NN=C=NC1(N)ON(OC(O)(O)O)O1,1
NC1(N=C=NN=O)ON(NC(O)(O)O)O1,1
NC1(N=C=NN=O)NN(OC(O)(O)O)O1,1
NC(O)(O)ON1OC(N)(N=C=NN=O)O1,1
N#CN=NNC1(O)ON(NC(O)(O)O)O1,1
N#CNN=NC1(O)ON(NC(O)(O)O)O1,1
N=C=NN=NC1(O)ON(NC(O)(O)O)O1,1
N#CN=NNC1(O)NN(OC(O)(O)O)O1,1
N=NN=C=NC1(O)ON(NC(O)(O)O)O1,1
[13*]C1(N)OC(O)(O)N1N(O)O,1
N#CON=NC1(N)OC(O)(O)N1N(O)O,1
[5*]N1C(O)(O)OC1(O)N=NN=NN,1
[5*]N1C(O)(O)OC1(O)NN=NN=N,1
[5*]N1C(O)(O)OC1(O)N=NNN=N,1
N=C(O)N1C(O)(O)OC1(O)N=NN=NO,1
N=C(O)N1C(O)(O)OC1(O)NN=NN=O,1
N=C(O)N1C(O)(O)OC1(O)N=NNN=O,1
[5*]N1C(O)(O)OC1(O)N=NN=NO,1
[5*]N1C(O)(O)OC1(O)NN=NN=O,1
[5*]N1C(O)(O)OC1(O)N=NNN=O,1
[13*]C1(O)OC(O)(O)N1C(=N)O,1
[5*]N1C([13*])(O)OC1(O)O,1
N=NON=NC1(O)OC(O)(O)N1C(=N)O,1
[5*]N1C(O)(O)OC1(O)N=NON=N,1
[5*]N1C([13*])(O)NC1(N)O,1
N=C(N)N1C(O)(O)OC1(O)N=NON=O,1
[5*]N1C(O)(O)NC1(O)N=NN=NO,1
[5*]N1C(O)(O)NC1(O)NN=NN=O,1
[5*]N1C(O)(O)NC1(O)N=NNN=O,1
[5*]N1C(O)(O)NC1(O)N=NON=N,1
[13*]C1(O)NC(O)(O)N1C(=N)O,1
N=C(O)N1C(O)(O)NC1(O)N=NON=O,1
[5*]N1C(O)(O)NC1(O)N=NON=O,1
[5*]N1C(N)(O)OC1(O)N=NN=NO,1
[5*]N1C(N)(O)OC1(O)NN=NN=O,1
[5*]N1C(N)(O)OC1(O)N=NNN=O,1
[5*]N1C(N)(O)OC1(O)N=NON=N,1
[13*]C1(O)OC(N)(O)N1C(=N)O,1
N=C(O)N1C(N)(O)OC1(O)N=NON=O,1
[5*]N1C(N)(O)OC1(O)N=NON=O,1
[13*]C1(O)OC(O)(O)N1C(=N)N,1
N=NON=NC1(O)OC(O)=NC(N)(O)O1,1
N=NON=NC1(O)OC(=O)NC(N)(O)O1,1
NC1(O)OC(O)=NC(O)(N=NN=NO)O1,1
NC1(O)OC(O)=NC(O)(NN=NN=O)O1,1
NC1(O)OC(O)=NC(O)(N=NNN=O)O1,1
NC1(O)OC(=O)NC(O)(N=NN=NO)O1,1
NC1(O)OC(=O)NC(O)(NN=NN=O)O1,1
NC1(O)OC(=O)NC(O)(N=NNN=O)O1,1
[13*]C1(O)N=C(O)OC(N)(O)O1,1
[13*]C1(O)NC(=O)OC(N)(O)O1,1
N=NON=NC1(O)N=C(O)OC(N)(O)O1,1
N=NON=NC1(O)NC(=O)OC(N)(O)O1,1
[13*]C1(O)NC(O)=NC(N)(O)O1,1
[13*]C1(O)N=C(O)NC(N)(O)O1,1
N=C1OC(O)(O)OC(N)(NN=NN=O)O1,1
NC1(O)N=C(O)NC(O)(N=NON=O)O1,1
NC1(O)NC(O)=NC(O)(N=NON=O)O1,1
NC1(O)NC(=O)NC(O)(N=NON=O)O1,1
N=C1OC(N)(O)OC(O)(N=NN=NO)O1,1
N=C1OC(N)(O)OC(O)(NN=NN=O)O1,1
N=C1OC(N)(O)OC(O)(N=NNN=O)O1,1
[13*]C1(O)OC(=N)OC(N)(O)O1,1
N=NON=NC1(O)OC(=N)OC(N)(O)O1,1
[13*]C1(O)OC(N)=NC(N)(O)O1,1
[13*]C1(O)OC(=N)NC(N)(O)O1,1
NC1=NC(N)(O)OC(O)(N=NON=O)O1,1
N=C1NC(N)(O)OC(O)(N=NON=O)O1,1
[13*]C1(O)N=C(N)OC(N)(O)O1,1
[13*]C1(O)NC(=N)OC(N)(O)O1,1
NC1=NC(O)(N=NON=O)OC(N)(O)O1,1
[13*]C1(O)NC(=O)NC(N)(O)O1,1
N=NON=NC1(O)N=C(O)OC(O)(O)N1,1
N=NON=NC1(O)NC(=O)OC(O)(O)N1,1
[13*]C1(O)NC(O)=NC(O)(O)N1,1
[13*]C1(O)N=C(O)NC(O)(O)N1,1
[13*]C1(O)NC(=O)NC(O)(O)N1,1
O=NON=NC1(O)NC(O)=NC(O)(O)N1,1
O=NON=NC1(O)N=C(O)NC(O)(O)N1,1
O=NON=NC1(O)NC(=O)NC(O)(O)N1,1
N=C1OC(O)(O)NC(O)(N=NN=NO)O1,1
N=C1OC(O)(O)NC(O)(NN=NN=O)O1,1
N=C1OC(O)(O)NC(O)(N=NNN=O)O1,1
[13*]C1(O)NC(O)(O)OC(=N)O1,1
N=NON=NC1(O)NC(O)(O)OC(=N)O1,1
[13*]C1(O)NC(O)(O)N=C(N)O1,1
[13*]C1(O)NC(O)(O)NC(=N)O1,1
[13*]C1(O)OC(=O)NC(N)(O)O1,1
N=C1NC(O)(O)NC(O)(N=NON=O)O1,1
[13*]C1(O)N=C(N)OC(O)(O)N1,1
[13*]C1(O)NC(=N)OC(O)(O)N1,1
NC1=NC(O)(N=NON=O)NC(O)(O)O1,1
N=C1NC(O)(N=NON=O)NC(O)(O)O1,1
NN=NN=NC1(O)OC(=O)OC(N)(O)O1,1
N=NN=NNC1(O)OC(=O)OC(N)(O)O1,1
N=NNN=NC1(O)OC(=O)OC(N)(O)O1,1
NC1(O)N=C(O)OC(O)(N=NN=NO)O1,1
NC1(O)N=C(O)OC(O)(NN=NN=O)O1,1
NC1(O)N=C(O)OC(O)(N=NNN=O)O1,1
NC1(O)NC(=O)OC(O)(N=NN=NO)O1,1
NC1(O)NC(=O)OC(O)(NN=NN=O)O1,1
NC1(O)NC(=O)OC(O)(N=NNN=O)O1,1
[13*]C1(O)OC(O)=NC(N)(O)O1,1
NC1=NC(O)(O)NC(O)(N=NON=O)O1,1
NN=NN=NC1(N)OC(=O)OC(O)(O)O1,1
N=NN=NNC1(N)OC(=O)OC(O)(O)O1,1
N=NNN=NC1(N)OC(=O)OC(O)(O)O1,1
NC1(N=NN=NO)OC(O)=NC(O)(O)O1,1
NC1(NN=NN=O)OC(O)=NC(O)(O)O1,1
NC1(N=NNN=O)OC(O)=NC(O)(O)O1,1
NC1(N=NN=NO)OC(=O)NC(O)(O)O1,1
NC1(NN=NN=O)OC(=O)NC(O)(O)O1,1
NC1(N=NNN=O)OC(=O)NC(O)(O)O1,1
[13*]C1(N)OC(O)=NC(O)(O)O1,1
[13*]C1(N)OC(=O)NC(O)(O)O1,1
N=NON=NC1(N)OC(O)=NC(O)(O)O1,1
N=NON=NC1(N)OC(=O)NC(O)(O)O1,1
NC1(N=NN=NO)N=C(O)OC(O)(O)O1,1
N=C1NC(O)(N=NON=O)OC(N)(O)O1,1
NC1(N=NNN=O)N=C(O)OC(O)(O)O1,1
NC1(N=NN=NO)NC(=O)OC(O)(O)O1,1
NC1(NN=NN=O)NC(=O)OC(O)(O)O1,1
NC1(N=NNN=O)NC(=O)OC(O)(O)O1,1
[13*]C1(N)N=C(O)OC(O)(O)O1,1
[13*]C1(N)NC(=O)OC(O)(O)O1,1
N=NON=NC1(N)N=C(O)OC(O)(O)O1,1
N=NON=NC1(N)NC(=O)OC(O)(O)O1,1
[13*]C1(N)NC(O)=NC(O)(O)O1,1
[13*]C1(N)N=C(O)NC(O)(O)O1,1
[13*]C1(N)NC(=O)NC(O)(O)O1,1
NC1(N=NON=O)NC(O)=NC(O)(O)O1,1
NC1(N=NON=O)N=C(O)NC(O)(O)O1,1
NC1(N=NON=O)NC(=O)NC(O)(O)O1,1
N=C1OC(O)(O)OC(N)(N=NN=NO)O1,1
NC1(NN=NN=O)N=C(O)OC(O)(O)O1,1
NC1(O)NC(O)(N=NN=NO)OC(=O)O1,1
NC1(O)NC(O)(NN=NN=O)OC(=O)O1,1
NC1(O)NC(O)(N=NNN=O)OC(=O)O1,1
[13*]C1(O)NC(N)(O)OC(=O)O1,1
N=NON=NC1(O)NC(N)(O)OC(=O)O1,1
[13*]C1(O)NC(N)(O)N=C(O)O1,1
[13*]C1(O)NC(N)(O)NC(=O)O1,1
NC1(O)N=C(O)OC(O)(N=NON=O)N1,1
NC1(O)NC(=O)OC(O)(N=NON=O)N1,1
[13*]C1(O)N=C(O)OC(N)(O)N1,1
[13*]C1(O)NC(=O)OC(N)(O)N1,1
NC1(O)NC(O)(N=NON=O)N=C(O)O1,1
NC1(O)NC(O)(N=NON=O)NC(=O)O1,1
[13*]C1(O)NC(N)(O)OC(=N)O1,1
N=C1OC(N)(O)NC(O)(N=NON=O)O1,1
NC1(N)NC(O)(N=NON=O)OC(=O)O1,1
NC1(N)OC(=O)OC(O)(NN=NN=O)O1,1
NC1(N)OC(=O)OC(O)(N=NNN=O)O1,1
[13*]C1(O)OC(=O)OC(N)(N)O1,1
N=NON=NC1(O)OC(=O)OC(N)(N)O1,1
[13*]C1(O)OC(O)=NC(N)(N)O1,1
[13*]C1(O)OC(=O)NC(N)(N)O1,1
NC1(N)N=C(O)OC(O)(N=NON=O)O1,1
NC1(N)NC(=O)OC(O)(N=NON=O)O1,1
[13*]C1(O)N=C(O)OC(N)(N)O1,1
[13*]C1(O)NC(=O)OC(N)(N)O1,1
NC1(N)OC(O)=NC(O)(N=NON=O)O1,1
NC1(N)OC(=O)NC(O)(N=NON=O)O1,1
[13*]C1(O)OC(=N)OC(N)(N)O1,1
N=C1OC(N)(N)OC(O)(N=NON=O)O1,1
[13*]C1(O)NC(N)(N)OC(=O)O1,1
NC1(N)OC(=O)OC(O)(N=NN=NO)O1,1
NC(N)(N=C=O)NC(O)(ON=O)ON=O,1
N#COC(N)(N)NC(O)(ON=O)ON=O,1
N#CNC(O)(O)OC(N)(N=NO)ON=O,1
